query,subject,score,label
3133,567,870,1
90637,29946,0,0
4793,23558,0,0
5742,151516,0,0
829,10109,817,1
7411,2058,819,1
375387,167826,0,0
58,10660,0,0
5971,4791,710,1
387,5049,822,1
6132,6128,964,1
3779,2071,0,0
27067,23405,742,1
57379,51010,895,1
2959,2967,800,1
10424,83540,0,0
1431,6390,818,1
8175,7536,734,1
84441,79077,0,0
7001,11315,818,1
55781,6204,800,1
131566,4139,0,0
23225,4722,0,0
1938,6135,849,1
57097,55905,828,1
822,132,817,1
5817,79801,0,0
3111,167410,0,0
64963,57129,800,1
10101,84259,0,0
3200,79139,0,0
80700,165324,835,1
3623,56265,0,0
23624,10152,716,1
388969,9886,0,0
10567,5289,0,0
740,10240,800,1
213,567,800,1
2622,55696,0,0
7384,4715,800,1
4141,9255,943,1
80325,833,855,1
8290,55193,870,1
6129,6189,963,1
1212,5500,0,0
51213,57096,0,0
6232,2197,837,1
3881,27344,0,0
10623,10622,878,1
50604,5977,0,0
167681,10611,0,0
28957,64975,874,1
9444,9969,993,1
1008,9493,0,0
8924,10266,0,0
6241,5209,0,0
10109,10097,940,1
1938,6230,800,1
10421,6518,0,0
57018,51726,0,0
6203,6181,962,1
80114,7732,0,0
1289,4952,0,0
468,10795,0,0
55182,80024,0,0
3476,64087,0,0
2146,3066,842,1
5705,22846,0,0
9878,1312,0,0
10087,54884,0,0
23582,84842,0,0
2638,9194,0,0
25793,5692,787,1
8945,5432,0,0
54606,26574,862,1
23635,10642,0,0
4729,4731,981,1
83548,84342,945,1
54575,572,0,0
716,715,870,1
5688,5690,968,1
4747,5518,0,0
23157,10801,847,1
80306,892,993,1
55733,5521,0,0
6206,8666,800,1
9716,6628,800,1
91156,55131,0,0
10459,170572,0,0
10067,53349,0,0
6750,5900,0,0
301,163126,0,0
9963,51400,0,0
4704,4714,956,1
79840,7518,870,1
6137,6176,958,1
4085,699,993,1
653361,4688,870,1
27037,55291,729,1
5471,7538,0,0
51642,65003,800,1
6203,6130,961,1
6188,6124,828,1
222894,124790,747,1
114757,2519,0,0
9326,80273,0,0
10218,260436,0,0
6591,81539,0,0
3416,79717,878,1
254225,7311,800,1
91807,64130,0,0
5859,5339,869,1
117166,51156,0,0
5710,10213,960,1
55746,3111,0,0
1948,9687,0,0
7543,81578,0,0
9217,2079,0,0
91801,6442,0,0
6634,22938,813,1
348654,1472,0,0
3065,57504,850,1
23451,55234,800,1
905,27125,864,1
7311,23163,800,1
90480,64976,800,1
273,160,782,1
345895,2131,0,0
29072,5327,0,0
57697,641,993,1
54097,84552,0,0
6125,6134,826,1
10524,139628,813,1
10084,3034,0,0
841,834,860,1
3187,3182,806,1
4714,4719,800,1
28998,7818,800,1
27125,55840,873,1
7572,51282,859,1
8548,284273,0,0
4861,8481,0,0
6176,6207,961,1
6770,347853,0,0
51008,10973,828,1
84618,8773,0,0
4738,8454,870,1
10274,55532,0,0
8175,3182,734,1
9416,6936,752,1
2720,122553,735,1
4155,64073,0,0
10982,55118,777,1
51642,64979,800,1
23143,81704,847,1
4714,4537,800,1
79657,10009,0,0
252995,7542,0,0
11222,51116,800,1
51386,23034,0,0
80020,51270,0,0
1659,10286,800,1
6146,6191,963,1
64976,118487,800,1
51099,84225,0,0
2178,2188,993,1
5441,220929,0,0
80023,11077,0,0
9342,6844,728,1
6500,84678,870,1
403314,2116,0,0
6191,6222,998,1
8504,3185,773,1
79980,79003,985,1
933,84108,0,0
10131,988,980,1
9322,9276,820,1
5004,7384,0,0
3717,4135,0,0
55812,571,0,0
8820,2002,0,0
81615,1427,0,0
5049,4013,0,0
9380,51530,0,0
80763,6418,0,0
4650,6366,0,0
11034,51175,0,0
185,165140,0,0
10541,8125,832,1
4705,7385,800,1
5885,9126,993,1
219670,51619,0,0
23450,6633,940,1
4923,256126,0,0
9775,5976,993,1
5657,22977,0,0
3815,613,708,1
4719,51079,960,1
9892,3078,0,0
51339,140823,0,0
28957,9801,800,1
400,10565,800,1
10228,9554,777,1
9525,51035,777,1
6176,4736,959,1
9783,2898,0,0
1059,84894,0,0
6147,6222,960,1
57187,85437,811,1
2567,126321,0,0
2922,4537,0,0
6398,55788,0,0
192669,27327,742,1
283742,5049,859,1
3191,9987,818,1
55284,6742,0,0
84313,3069,812,1
30833,6787,0,0
54108,8467,885,1
5689,7311,800,1
10397,57447,869,1
9704,1786,0,0
10973,84164,933,1
6327,10492,0,0
26229,84129,0,0
6895,23405,946,1
7363,84514,0,0
79677,493861,795,1
51762,2838,0,0
100131801,374918,0,0
55813,11344,942,1
55696,22794,800,1
2833,645811,0,0
221400,23633,0,0
60626,6519,0,0
23352,3552,0,0
8664,8661,874,1
6727,6234,800,1
1111,196500,0,0
7791,9379,0,0
149076,5908,0,0
50619,25929,0,0
493869,29969,0,0
1026,8318,843,1
3400,6925,826,1
23440,3756,0,0
11280,6418,0,0
9260,988,980,1
8120,22934,0,0
25949,10594,800,1
7542,139716,0,0
3216,4534,0,0
1727,9508,0,0
8723,116511,0,0
112609,9149,0,0
140689,55502,0,0
1421,200316,0,0
22852,3850,0,0
6187,23521,961,1
57532,5355,0,0
6164,6230,959,1
5534,8867,0,0
10677,9322,0,0
1174,7317,862,1
4698,51079,705,1
8445,140609,0,0
7141,4861,0,0
6165,6728,800,1
84818,55117,0,0
6868,2986,0,0
29927,6138,800,1
6194,6196,871,1
6124,6202,963,1
10438,51013,825,1
1501,9478,0,0
2966,6908,800,1
220972,51573,0,0
64689,574414,0,0
6328,6329,800,1
55036,5349,0,0
79958,10457,0,0
375318,79187,0,0
5190,140679,0,0
284695,51552,0,0
374291,51079,935,1
10360,10361,933,1
8824,84957,0,0
4713,4726,943,1
5714,5710,973,1
4726,4696,904,1
10713,6635,800,1
23788,224,780,1
8260,6530,0,0
8448,7486,0,0
8175,10492,734,1
3553,3554,870,1
2173,4677,0,0
10128,10116,0,0
5704,5692,973,1
23118,6885,993,1
6776,5160,843,1
51072,29780,0,0
285203,5164,0,0
10197,5688,813,1
2119,10477,719,1
5025,10008,0,0
6182,170506,0,0
6228,6189,961,1
983,92715,0,0
3858,5644,948,1
6227,6160,795,1
282969,10975,0,0
10211,10568,0,0
286053,493861,823,1
4804,8767,870,1
128822,92170,0,0
6171,760,0,0
2005,6385,0,0
7320,9406,819,1
3358,138046,0,0
26127,8428,860,1
1200,29964,0,0
5518,5520,942,1
28987,6194,800,1
283150,8295,711,1
22938,10450,813,1
23160,5997,0,0
5210,6155,0,0
57864,8940,0,0
203245,245802,0,0
79441,115106,929,1
7162,79035,0,0
8324,51372,0,0
4308,79677,0,0
7913,4133,0,0
5685,10213,961,1
6727,6205,800,1
2842,22915,0,0
160,64900,0,0
11314,3209,0,0
197131,51042,804,1
57214,333,0,0
5890,54361,0,0
6218,10480,800,1
4599,80194,0,0
92667,10492,0,0
158866,962,0,0
1606,23244,0,0
7384,4716,800,1
8175,5048,734,1
7384,6834,794,1
29767,6294,713,1
10421,9343,845,1
4729,4700,998,1
84365,23212,871,1
127,4552,0,0
114791,5936,0,0
57379,54512,895,1
55501,54443,0,0
8562,2197,800,1
9040,8454,870,1
6536,7534,0,0
9538,4113,0,0
3601,6513,0,0
5327,5054,870,1
7403,5684,0,0
5685,5694,960,1
84126,545,870,1
6774,23041,0,0
28976,4720,893,1
8089,221895,817,1
4100,8802,0,0
91624,2972,0,0
26228,64419,0,0
55588,892,818,1
6573,51160,0,0
55720,6191,841,1
6599,6603,848,1
94103,112858,0,0
25949,10286,945,1
92689,5226,0,0
64131,790,0,0
4711,4541,800,1
147746,10859,0,0
81572,8409,806,1
4734,64847,0,0
627,9984,0,0
10232,51440,0,0
10972,9554,819,1
1537,4707,800,1
3921,6173,800,1
3273,57194,0,0
9662,124512,0,0
4828,84557,0,0
132160,54516,0,0
55856,51095,871,1
23126,8309,0,0
6142,6169,962,1
8200,51266,0,0
57690,192669,742,1
566,3228,0,0
5700,5696,867,1
79101,11045,0,0
29927,6170,800,1
4829,81493,0,0
8549,3196,0,0
9781,7360,0,0
3685,54757,0,0
27177,388531,0,0
5290,5295,870,1
5832,6493,0,0
55571,23019,825,1
7056,3360,0,0
5523,56915,0,0
4544,8087,0,0
9589,150465,0,0
25824,84539,0,0
121355,7993,0,0
3837,348,0,0
23543,2520,0,0
60598,440073,0,0
27043,728642,847,1
221687,91074,0,0
694,9495,0,0
51361,3156,0,0
1537,51079,800,1
2791,57643,0,0
4606,7059,0,0
2688,5618,870,1
8499,51166,0,0
6138,2107,800,1
22897,85477,0,0
23595,5001,988,1
1776,85359,0,0
26033,84971,0,0
56984,5690,820,1
28973,64928,800,1
55171,5290,0,0
51010,10767,795,1
4915,10818,865,1
11224,6193,905,1
11269,9811,759,1
84867,55089,0,0
5711,5689,818,1
6142,6232,961,1
163,80144,0,0
9185,11179,0,0
36,6362,0,0
9663,58986,0,0
51279,58485,0,0
1915,6223,859,1
80314,9745,0,0
5203,5204,829,1
1975,1982,815,1
4926,26086,864,1
54994,201799,0,0
84102,66002,0,0
5687,5688,971,1
6707,252983,0,0
4711,4719,969,1
122553,57533,812,1
2677,274,0,0
6629,10907,800,1
8907,23059,0,0
57343,6556,0,0
388531,43849,0,0
2047,9832,0,0
84303,51744,702,1
3558,3559,870,1
6633,10286,800,1
11140,3551,764,1
10128,55105,0,0
64754,6868,0,0
10952,6146,800,1
11078,1615,0,0
3454,3455,870,1
2885,4632,0,0
5709,5702,961,1
10501,5830,0,0
6206,6181,800,1
4255,9293,0,0
51299,79603,0,0
6187,9349,963,1
280,6286,0,0
6164,6175,963,1
134147,54806,0,0
64983,8085,0,0
6301,23647,828,1
4839,10969,869,1
4729,4719,981,1
581,10018,838,1
10465,23451,800,1
6232,6125,963,1
5692,5705,972,1
988,5000,980,1
6176,6204,973,1
56287,7584,0,0
6749,3148,840,1
55720,64976,793,1
483,2673,0,0
7186,27429,871,1
80124,5880,0,0
113146,8581,0,0
50487,51654,0,0
3872,4700,0,0
7386,4537,800,1
219988,27257,808,1
6801,55312,0,0
7538,10753,0,0
126,2793,0,0
161424,51082,816,1
6142,6205,964,1
81033,10096,0,0
5714,5688,960,1
9241,655,870,1
4988,91010,0,0
94103,1393,0,0
54512,23404,998,1
9744,51060,0,0
2868,10904,0,0
6132,6059,800,1
1675,4780,0,0
10533,23174,0,0
23586,7316,870,1
583,582,822,1
6210,4736,957,1
644186,6397,0,0
57521,283234,0,0
158471,81491,0,0
8932,468,0,0
291,29957,976,1
6217,6125,963,1
6624,59,819,1
10000,5515,993,1
6124,23521,962,1
5983,5884,936,1
6201,10480,800,1
4110,92521,0,0
26519,1678,993,1
6010,22885,0,0
140825,3440,0,0
10425,4669,0,0
55898,5629,0,0
6205,6165,962,1
3848,3858,989,1
2847,6586,0,0
27316,7779,0,0
5025,117285,0,0
7321,7128,852,1
5119,9798,820,1
7675,54212,0,0
64769,51147,747,1
30062,10664,0,0
705,6232,820,1
4801,4800,994,1
2312,51129,0,0
57630,10313,0,0
3561,3566,870,1
11197,79977,0,0
56616,23263,0,0
1837,83440,0,0
23594,4176,993,1
5685,5714,973,1
10959,50999,825,1
192669,139324,0,0
6142,6139,953,1
254065,23474,0,0
50838,7784,0,0
56852,7320,973,1
79728,9874,0,0
8477,4495,0,0
6205,6146,960,1
6605,6497,0,0
1136,3861,0,0
6319,23633,0,0
79465,7508,0,0
6184,9349,800,1
6729,6204,800,1
26037,9531,0,0
5601,9615,0,0
9423,23169,0,0
25759,27005,0,0
6146,9349,962,1
51312,112858,0,0
5797,253650,0,0
341640,972,0,0
27161,55621,742,1
9150,10335,0,0
4184,131566,0,0
3215,3233,800,1
2597,7167,818,1
26507,23632,0,0
9183,256979,0,0
408,163,870,1
4722,4731,979,1
51433,29882,998,1
54606,57062,815,1
27177,132001,0,0
2963,9889,0,0
79868,2044,0,0
143872,51654,0,0
3375,5553,0,0
83416,27340,0,0
118856,2861,0,0
80818,55714,0,0
11083,988,980,1
64168,2245,0,0
7388,4694,800,1
23580,4735,871,1
55781,6194,800,1
160,10550,0,0
4725,4719,941,1
2205,90441,0,0
4722,79872,0,0
286133,57460,0,0
1999,9806,0,0
8549,26528,0,0
1161,205147,0,0
54995,1020,0,0
10011,219736,0,0
10721,64844,0,0
9093,7436,0,0
11224,6124,962,1
3815,10913,0,0
154075,56099,0,0
51135,3029,0,0
125170,9738,0,0
5684,5693,972,1
5436,2068,851,1
7982,55329,0,0
80271,79625,0,0
2355,11016,742,1
6139,6729,800,1
1973,8672,810,1
6874,138474,802,1
55166,23421,917,1
23276,604,0,0
4695,54539,993,1
55761,10102,0,0
5436,9150,813,1
53918,6155,815,1
6230,6207,962,1
6132,6191,943,1
5436,79871,729,1
114134,55325,0,0
6205,6218,998,1
57567,400818,0,0
1203,3481,810,1
6157,6208,961,1
23594,5000,983,1
55110,6635,800,1
1447,3984,0,0
4705,4731,800,1
129607,1063,0,0
27090,2152,0,0
6156,6155,962,1
4776,29986,0,0
112802,238,0,0
7003,89848,0,0
164153,2592,0,0
10076,117166,0,0
84876,151473,0,0
115353,2266,0,0
5096,5796,0,0
9202,3239,0,0
221711,55074,0,0
6191,6152,962,1
6601,6594,815,1
11007,84501,0,0
133482,375387,0,0
23515,28958,0,0
58524,57463,0,0
6173,6156,800,1
126147,7813,0,0
140733,2797,0,0
55182,2053,0,0
28998,10076,0,0
10328,29978,860,1
55662,567,0,0
57730,83595,0,0
70,4628,812,1
6622,164153,0,0
3749,3451,0,0
143241,5297,0,0
10466,84342,945,1
146722,2009,0,0
6152,25873,960,1
3069,3336,0,0
132158,27134,0,0
9343,6628,804,1
2521,79074,855,1
7879,5906,869,1
2814,11143,0,0
292,6135,717,1
22924,25906,0,0
8796,2838,0,0
1195,5420,0,0
51421,7071,0,0
4720,4696,800,1
6233,4736,952,1
320,51534,0,0
6908,8479,0,0
79006,1852,0,0
25824,7001,820,1
10885,9437,0,0
2251,57030,0,0
56666,57713,0,0
124995,64976,734,1
6227,6208,800,1
23368,10286,0,0
23457,301,0,0
51400,5515,860,1
10210,81027,0,0
26224,25759,0,0
6194,6134,803,1
84656,129450,0,0
6615,10363,738,1
123169,10085,0,0
11100,3185,820,1
6132,6144,960,1
79652,8482,0,0
6206,51065,818,1
255877,29982,0,0
6228,6193,957,1
84947,28955,0,0
57187,9984,964,1
79858,26354,0,0
1965,10940,816,1
146556,51550,0,0
9524,84061,859,1
3148,5064,0,0
10422,1536,0,0
84844,9343,800,1
79576,55660,803,1
51340,10594,962,1
323,322,780,1
6194,6139,964,1
11224,6203,960,1
6156,6224,811,1
168667,56935,0,0
6950,81559,0,0
54867,54149,0,0
5053,85300,0,0
292,6130,799,1
79953,3948,0,0
9045,6158,806,1
10907,10594,800,1
57125,4899,723,1
2813,84914,0,0
7385,4694,800,1
3550,25804,800,1
5694,5688,971,1
80201,51343,0,0
80218,80155,810,1
9667,54739,0,0
6206,6128,961,1
1027,1019,782,1
988,4905,980,1
6201,4736,963,1
741,51028,812,1
79085,10913,0,0
29911,85476,0,0
83850,6783,0,0
6749,23168,869,1
8243,5701,826,1
7019,5442,800,1
11339,55320,816,1
1810,115209,0,0
64231,23336,0,0
222658,81559,0,0
4654,1731,0,0
6164,6173,800,1
54815,5931,940,1
6138,6155,960,1
144501,222537,0,0
3560,57459,0,0
64772,2039,0,0
220074,7283,0,0
483,478,828,1
5739,5298,0,0
83550,8303,0,0
6634,6633,970,1
8766,5878,864,1
9619,4113,0,0
5690,31,827,1
4716,4715,872,1
7273,3358,0,0
7596,117532,0,0
402381,7200,0,0
6207,10480,800,1
65117,3745,0,0
80243,2670,0,0
26994,9965,0,0
220972,285362,0,0
1420,6992,0,0
85438,58485,822,1
757,7499,0,0
2091,26156,789,1
6228,6170,800,1
202051,84648,0,0
87178,9972,812,1
23596,84188,0,0
83594,7776,0,0
9457,7690,795,1
56940,2676,0,0
84172,5434,857,1
29796,27089,800,1
6602,86,836,1
6170,6234,800,1
10291,5356,802,1
6170,6130,800,1
114787,7267,0,0
6626,9501,0,0
24148,9416,966,1
2740,2782,800,1
11116,55027,0,0
79090,51112,855,1
84446,5833,0,0
4141,57019,803,1
9412,26762,0,0
7133,7124,870,1
6227,6207,957,1
51119,7536,793,1
79803,100316904,0,0
1747,7919,0,0
196264,219855,0,0
3454,8317,843,1
8824,23095,0,0
6160,55226,0,0
6778,2618,857,1
5707,5715,867,1
270,285175,0,0
11196,51073,0,0
246213,6558,0,0
6143,6181,961,1
27327,1829,0,0
79727,6628,742,1
28951,7324,817,1
8325,27128,0,0
166,9819,0,0
9376,2595,0,0
6205,55720,800,1
6750,4756,0,0
256987,64921,0,0
6138,6169,959,1
4675,7916,0,0
6582,84708,0,0
4087,4088,933,1
23524,51362,800,1
51116,51021,967,1
54221,6641,806,1
6201,6146,962,1
9512,87178,976,1
5689,5707,971,1
23476,55929,869,1
1833,9953,0,0
7565,170691,0,0
8987,2997,823,1
7705,533,0,0
51575,26574,847,1
54815,3066,803,1
124912,6547,0,0
5111,6304,0,0
81793,7069,0,0
1123,6694,0,0
165918,7311,800,1
7504,4222,0,0
79365,8864,831,1
920,3122,800,1
129607,348180,0,0
844,134353,0,0
50616,10507,0,0
6819,6817,869,1
8737,23118,993,1
55850,54862,0,0
5757,6427,817,1
57709,3351,0,0
2799,10878,0,0
2634,2635,847,1
6778,1315,0,0
57539,119710,860,1
5597,64232,0,0
10693,10575,859,1
23035,79444,0,0
10154,8482,870,1
8851,9140,0,0
29079,9969,804,1
5689,5709,961,1
6405,65982,0,0
51025,84870,0,0
55234,6628,800,1
4729,4694,800,1
2315,285315,0,0
51412,2203,0,0
5885,10274,993,1
9282,22870,807,1
5694,5710,963,1
5531,114876,0,0
6741,10734,0,0
116842,9244,0,0
84547,80317,823,1
54658,54575,993,1
4710,4706,800,1
1070,8906,0,0
116511,127343,0,0
4726,4536,841,1
10299,64761,0,0
1072,71,810,1
5903,10087,845,1
1809,117245,0,0
9524,5725,0,0
65083,26574,869,1
25777,827,0,0
2802,7186,871,1
54806,27148,0,0
1000,54938,771,1
4710,4718,800,1
11280,51386,0,0
6171,23221,0,0
2792,10681,993,1
3050,3043,870,1
5019,140576,821,1
80018,51126,990,1
57819,10594,800,1
2775,56262,0,0
881,10241,0,0
375449,26206,0,0
125476,57089,0,0
6276,29094,0,0
79809,91647,0,0
10933,10524,809,1
991,996,993,1
28987,6205,800,1
84196,23511,895,1
55027,2936,0,0
3845,3265,800,1
5864,5877,747,1
27152,3312,0,0
253827,65110,0,0
6801,29888,860,1
7114,65975,0,0
80119,347732,0,0
79147,476,0,0
26151,84695,0,0
5001,343450,0,0
10712,80320,0,0
5529,991,837,1
4751,4225,0,0
6201,6191,998,1
26354,9349,798,1
163255,4293,0,0
399,55715,0,0
8641,112483,0,0
4695,4700,998,1
133688,253738,0,0
6375,29102,0,0
55787,7041,0,0
8175,10421,734,1
5198,2618,864,1
5437,135935,0,0
6194,2935,800,1
144195,55651,0,0
3434,3442,729,1
4837,9533,0,0
8450,10585,0,0
80155,79612,828,1
115825,988,980,1
4173,10982,837,1
10956,9322,0,0
3308,3312,825,1
11224,6161,816,1
6205,2935,800,1
23019,246175,787,1
51654,7520,826,1
5331,143384,0,0
3093,7322,857,1
57599,64854,963,1
54512,22894,998,1
54431,80267,754,1
25813,2298,0,0
387837,4146,0,0
6222,6159,800,1
26122,10761,737,1
6157,6155,960,1
4705,4541,800,1
1472,93107,795,1
8549,23395,0,0
6227,9045,957,1
81831,4552,0,0
9532,9829,764,1
117581,2628,0,0
3099,127544,0,0
54512,5393,998,1
7100,7283,0,0
84079,5465,0,0
83858,6730,808,1
400569,9862,829,1
6136,6209,800,1
3267,89796,0,0
1915,6193,867,1
443,51144,0,0
51072,55312,802,1
6629,6627,967,1
2205,23002,0,0
6307,8665,819,1
9440,55339,815,1
54556,64769,810,1
6137,6125,963,1
7292,55907,0,0
9227,10904,782,1
50628,988,980,1
79370,6399,808,1
23028,160364,0,0
1956,1398,742,1
6161,29,0,0
51621,11232,0,0
6189,6194,961,1
5683,5087,0,0
10695,23421,0,0
80306,9440,993,1
26135,9349,800,1
10952,6133,800,1
4736,6161,962,1
55964,4735,827,1
6203,6139,952,1
51028,64412,0,0
54922,144715,0,0
133522,8476,0,0
123879,346562,0,0
10087,5905,855,1
8467,11128,811,1
3685,388962,0,0
51382,525,789,1
5516,5528,860,1
10987,55209,0,0
10776,8776,0,0
2107,6202,800,1
201973,50485,993,1
1180,1233,0,0
7866,10134,0,0
6675,55450,0,0
7314,23163,870,1
387882,55328,0,0
51660,5499,0,0
55840,79957,0,0
6197,152926,0,0
54892,23310,843,1
221223,4605,0,0
92747,389170,0,0
9040,2873,741,1
22875,170692,0,0
867,7322,870,1
6205,83732,800,1
26155,23212,873,1
79084,7020,0,0
23588,84878,0,0
11081,3029,0,0
7566,79669,0,0
1466,4762,0,0
29927,25873,800,1
8019,55929,879,1
51292,796,0,0
740,64979,800,1
9031,7155,812,1
9782,2013,0,0
10921,10284,812,1
22950,128408,0,0
122769,3662,0,0
219539,27237,0,0
29978,8027,791,1
5914,5916,847,1
57406,9179,0,0
5525,57864,0,0
9978,8065,870,1
10907,11157,800,1
64978,64963,800,1
325,3848,0,0
8175,22985,734,1
6101,57673,0,0
54664,26575,0,0
125981,4725,764,1
9966,10161,0,0
2946,2947,971,1
7850,5013,0,0
55696,22938,800,1
56984,5698,782,1
7320,140809,791,1
51295,25915,777,1
9427,7099,0,0
5496,54675,0,0
81832,81493,0,0
9955,27005,0,0
2010,56920,0,0
245806,9617,0,0
5803,1272,870,1
7424,23647,0,0
10318,4121,0,0
10664,2557,0,0
11117,7064,0,0
6598,6760,881,1
64750,54468,0,0
54205,8237,0,0
29886,3735,837,1
285313,2865,0,0
988,989,799,1
23170,51569,820,1
6164,6202,961,1
1146,57085,0,0
151556,407,0,0
7259,79674,0,0
10059,2920,0,0
6738,5697,0,0
2819,197342,0,0
529,526,866,1
5502,5698,0,0
64342,79797,0,0
26239,23312,0,0
6779,57523,0,0
5017,58484,0,0
55110,51340,800,1
11070,116236,0,0
84696,10858,0,0
5695,5687,973,1
64098,5218,0,0
84662,6579,0,0
3735,51520,850,1
5077,113251,0,0
79075,7170,0,0
3181,3182,854,1
8697,25847,988,1
9969,892,813,1
54829,114131,0,0
23233,4232,0,0
5699,7089,0,0
10146,3824,0,0
347732,7547,0,0
22794,4116,998,1
813,10728,859,1
9381,56898,0,0
10220,83959,0,0
27250,5507,0,0
10575,114815,0,0
6745,3998,819,1
5689,439,859,1
80010,7156,998,1
79659,23409,0,0
6386,50506,0,0
80789,57117,993,1
2935,6209,800,1
8175,10250,734,1
920,3123,800,1
84798,26191,0,0
65003,219927,800,1
51422,57620,825,1
84936,8725,0,0
9896,25802,0,0
11318,54516,0,0
28227,199223,0,0
26230,54800,0,0
56902,6191,800,1
9667,114034,0,0
6143,6161,959,1
55363,1521,0,0
56479,643236,0,0
64983,219927,962,1
5479,6876,807,1
5686,118460,823,1
9475,6093,869,1
4716,4708,800,1
9429,166785,0,0
8661,4676,817,1
64151,3005,0,0
54866,6801,0,0
55819,54518,0,0
462,6144,0,0
6152,6207,961,1
9182,1991,0,0
29927,6193,867,1
5718,10213,973,1
57405,79980,710,1
4194,83987,0,0
6189,6155,962,1
10376,9055,800,1
51143,6990,869,1
7936,5682,811,1
1357,23274,0,0
26523,23405,742,1
10198,57171,0,0
5617,2208,0,0
6202,23480,800,1
4707,4538,800,1
55752,9351,775,1
91734,64843,867,1
25989,9798,800,1
51367,50832,0,0
4711,4707,960,1
6339,23196,0,0
2357,2986,0,0
492311,83742,0,0
6188,6175,793,1
29888,10575,860,1
6206,6201,961,1
6135,6223,964,1
54874,8936,902,1
150684,28991,942,1
6801,10694,860,1
51117,6659,0,0
55151,2786,0,0
51378,84532,0,0
1195,11244,0,0
84528,3918,0,0
221692,58,855,1
11062,9119,0,0
8662,8668,943,1
9031,6603,809,1
10884,4706,800,1
29079,219541,883,1
6169,6207,961,1
523,10691,0,0
5684,5683,972,1
10846,23429,0,0
6444,170384,0,0
2107,6155,800,1
10053,163,866,1
3735,9521,852,1
6132,6165,963,1
4538,51079,942,1
192111,196403,0,0
64795,10296,808,1
7024,7342,837,1
84189,122970,0,0
79611,58508,0,0
10048,1639,810,1
6164,6222,959,1
200081,8671,0,0
4720,4700,998,1
9493,117583,0,0
5696,5691,970,1
7100,10732,0,0
10512,8490,0,0
133308,79823,0,0
5292,1656,864,1
56478,26065,800,1
5347,54821,929,1
6232,6208,959,1
57326,4849,0,0
85445,9177,0,0
5695,51371,854,1
100381270,926,0,0
10106,83461,723,1
4141,3735,852,1
8879,25830,0,0
7001,7328,818,1
4855,55534,993,1
10766,29883,823,1
3773,55137,0,0
1396,4830,873,1
5565,5562,869,1
51678,5393,993,1
9694,284361,860,1
83401,79576,0,0
7447,4321,0,0
23126,57127,0,0
83658,6993,817,1
9325,9968,993,1
197135,85442,0,0
64928,51021,800,1
90441,10940,742,1
10084,9877,819,1
1388,170261,0,0
8562,6187,800,1
7965,6386,815,1
3921,6139,958,1
6586,540,0,0
27030,2222,0,0
26986,23185,800,1
56886,5423,0,0
54879,84075,0,0
701,9184,993,1
3419,8803,808,1
6633,116328,807,1
6709,140710,0,0
54552,23560,740,1
120224,51196,0,0
203102,57228,0,0
57649,23309,742,1
9622,2782,0,0
9422,761,0,0
355,387,708,1
64963,64975,800,1
79722,51098,822,1
9862,6837,806,1
28952,51699,821,1
6156,6209,962,1
8726,23549,0,0
54838,4058,0,0
819,25807,0,0
84912,5831,0,0
4536,4720,800,1
6556,988,980,1
4081,23170,0,0
6129,6146,963,1
5713,7314,800,1
79132,22907,789,1
57794,9997,816,1
5074,1659,0,0
9001,135458,0,0
84929,25780,0,0
51021,56945,800,1
10541,3709,0,0
4193,7157,936,1
146279,4736,0,0
6170,6164,800,1
1026,55388,827,1
344,221833,0,0
56906,4236,0,0
653808,79953,0,0
84950,24148,800,1
9814,7220,0,0
5306,58495,0,0
3419,3420,912,1
10445,23746,0,0
7391,81792,808,1
7415,84236,870,1
83444,8970,800,1
84612,5590,827,1
6206,11224,973,1
53349,3241,0,0
7186,7124,993,1
1068,10574,0,0
4716,4537,800,1
10316,6237,0,0
1073,5170,0,0
5714,5701,961,1
6156,100128731,800,1
55113,57622,0,0
6118,84268,745,1
93624,8464,834,1
11224,6152,959,1
55727,56898,0,0
22869,165904,0,0
10949,9987,795,1
6697,25824,823,1
6223,6204,960,1
10907,10465,800,1
10227,113510,0,0
6059,6230,815,1
642,11081,874,1
4693,5429,0,0
128488,143503,0,0
9179,7047,0,0
3141,10733,0,0
1427,4864,0,0
9760,9904,0,0
9343,3854,0,0
50508,54814,0,0
64975,85025,0,0
51073,64978,967,1
5440,6917,800,1
27020,81847,0,0
7079,137075,0,0
11224,6188,817,1
4616,125950,747,1
28970,9317,0,0
4720,4694,800,1
6396,10427,904,1
28513,84870,0,0
3191,10949,789,1
10469,5303,821,1
83875,3490,0,0
8550,275,0,0
26135,6209,800,1
57628,57010,0,0
6132,6160,818,1
4851,3516,870,1
7791,84993,784,1
4174,23281,0,0
55565,642636,0,0
6155,6204,962,1
51460,132158,0,0
89866,79872,0,0
26156,9965,0,0
6233,6202,957,1
4171,8317,895,1
55746,8581,0,0
23613,353135,0,0
55094,988,980,1
2861,219402,0,0
26121,6628,828,1
5711,5686,827,1
6632,10465,800,1
257218,6319,0,0
55850,5502,0,0
50632,92912,0,0
6181,6164,800,1
5394,11340,907,1
9775,6632,842,1
402415,5454,0,0
8778,10406,0,0
90390,219541,817,1
28976,4541,909,1
6210,6227,958,1
284486,11188,0,0
4677,2617,808,1
