id	num_of_genes	pos_rel_genes	neg_rel_genes
MORF_EIF3S6	111	3150,6141,6727,9045,11335,6181,10576,1329,4841,56910,6603,8683,8664,7307,9555,2197,8667,3475,1650,6233,8666,10480,11100,51433,5901,10961,10434,1938,6428,26156,3178,6206,6626,6635,10212,4190,7555,5886,3068,1350,8724,6500,9802,52,3030,3032,6129,5689,6128,4869,23399,25875,6125,4736,6229,4218,10899,7086,7417,6194,27316,7458,10574,1975,3065,4723,10054,7385,3326,9798,10987,1537,4673,1176,27335,7386,821,4724,5094,5250,10657,5518,3320,10541,10983,1327,4691,7388,1974,1973,1936,7381,7534,4666,92140,9167,6613,6418,5110,6917,2665,3183,6152,4733,8175,2091,11315,6451,6146,6144,6746	3426,10500,9481,3231,6037,57094,9228,6484,9793,79132,9450,23138,4063,90550,9515,5763,54836,7278,1958,55761,3939,6397,7454,51729,58490,7743,9459,51744,9997,80153,51762,51259,83879,49855,6939,8409,23092,79842,6358,6710,5140,9368,6218,6741,7145,4161,26471,1855,4118,85315,11270,27287,2819,1961,3553,5509,29766,915,6992,8733,6442,5902,283459,84707,8364,51435,9238,10640,229,57722,3908,4053,6955,3108,51341,607,23466,2892,53947,328,2264,10567,9910,4624,7270,84747,9025,7032,135228,9055,8533,56833,2874,5047,24141,579,10404,55055,113791,1594,55000,6749,29116,8848,224,9784,54468,23031,1311,7408,80204
MORF_EIF3S2	219	7520,3052,3945,3939,5018,9045,7064,2547,3184,10236,10576,4841,25814,8683,7307,3015,25804,57819,2787,1207,8565,10480,51433,5984,9031,10075,26135,8894,55854,4190,10522,2521,55573,5886,8761,7690,11321,28955,9761,3030,5300,10425,23399,10726,2271,5605,2058,10939,7332,7417,7458,7419,7416,10574,10575,10054,6009,10036,9318,10440,6949,4673,10130,1176,27335,4676,4904,9391,5250,10902,26121,292,6520,1716,2783,2782,1973,9804,10856,6051,27230,7284,23193,5438,8733,5432,5430,6613,6418,57418,11269,5110,6917,26574,22934,9184,6749,10989,1431,1460,3609,8175,6647,6390,3608,8882,7278,3181,5230,10907,3182,7514,829,23020,9088,11335,200081,5162,1979,56910,8574,6184,8664,10250,6522,8667,3033,3475,8668,1650,8106,4521,10434,5501,26156,5682,28973,8192,6626,6635,7917,10128,5634,10212,10412,6723,5695,6738,54107,5690,10360,3336,10607,63036,3420,204,6741,10921,1795,6721,4076,10450,468,3066,5479,4723,1786,23039,7818,1854,10728,5571,10195,1537,2098,7913,23511,790,7386,4725,1736,5708,9791,1445,3614,4720,3615,10657,5518,6742,54205,9908,7329,57017,4171,4691,1017,6897,5496,7388,25813,5591,7407,3376,6118,6294,10594,8883,1635,10682,6950,3183,4701,4733,2091,11315,2821,7184,11331	2256,5313,10346,6717,5672,1182,4331,51621,762,50856,344,5151,2683,5784,2889,9637,113419,51319,2995,57611,2274,55769,65083,2395,55789,9371,7703,26751,2596,2774,92703,6461,8974,65268,1604,9663,10407,208,54839,2948,55754,122809,7454,2193,7517,9645,23369,25792,3906,3872,6649,10344,368,2262,2913,378,79649,5464,93986,51379,6278,7076,4736,7319,54940,6494,9263,3991,9084,10248,1527,2038,1937,114625,4900,12,4303,168544,2520,5789,57407,4883,10205,22919,10630,1491,54815,5170,5901,8001,64405,64218,2047,4625,7531,2250,815,5406,55753,3263,90019,4602,547,902,2902,406,5322,9632,6845,9249,55015,10552,7016,1755,1401,5688,56980,11101,2731,51406,94241,10599,7561,10049,8406,2673,80829,25780,366,10389,9187,5909,26999,79659,1965,7171,9737,8659,257364,1487,2819,22854,950,22943,1577,3024,1906,6376,2555,1479,5361,5694,6364,119,7533,1641,23336,23440,696,3292,8852,6599,9033,26287,134,4680,6175,8665,22936,5799,23031,5999,3257,9189,84364,246,4311,142940,54619,3069,3208,83543,27302,4126,3612,26292,1267,1240,9290,122060,6352,13,7173,6847,6675,5292,51450,10548,5875,25797,84725,833,7482,6185,64895,1909,2990,4067,1787,1137,4163,283349,11200,10422,5481,8407,359948,1452,30844
MORF_EI24	121	3182,22916,3052,23020,7203,9733,5162,2806,56910,25814,3015,8574,25804,57819,2787,3475,8565,8428,10434,6426,10134,5984,28973,9031,8894,6626,4236,9559,27095,5634,4190,10456,5886,5538,28955,9761,8260,5690,5879,2739,3336,949,4515,10726,2271,11260,2617,2058,6741,7417,10939,7419,1795,7416,22948,9538,3066,23636,4723,6009,23039,10598,9612,57142,10728,23173,1175,10195,2098,10549,7411,79053,2720,23367,6510,8655,1736,9777,9632,4720,9375,6742,54205,9908,6520,57017,1716,1981,5496,6897,23196,10527,2782,8570,10856,27338,6051,27230,4709,7284,23193,5438,5591,3376,11269,699,6917,9184,9319,50814,4141,6749,10989,1431,1460,6647,6390,8263,90411,808,3181	7803,10067,4548,54936,3310,3624,29080,956,100507436,23237,8448,23270,10018,9249,3316,84628,8288,9073,91,287,55621,3982,51185,5394,7345,22978,1839,3748,23523,6671,9801,9842,8609,22827,4189,11169,5567,4331,10675,56929,1357,5883,51377,51,79447,55917,84465,10594,25803,25893,4478,7351,4542,64344,10347,7846,6468,5055,79784,5526,54872,7018,81689,7994,55120,3607,8416,4957,1363,9101,6672,9314,1316,1841,10578,478,1455,8659,64859,4314,84293,1969,6954,1280,84260,54619,3620,1775,3669,9407,84561,114798,57680,63982,25909,6130,5664,55553,7402,5994,1668,23484,847,53841,55754,22890,4040,9053,64689,79925,56479,3549,10878,8607,832,6594,1399,23576,23254,9663,926
GNF2_EGFR	30	3283,3292,7077,250,3814,9506,5069,2201,1588,1956,827,23764,79987,10761,5670,5671,2689,6382,5678,8521,5675,5673,5672,56891,1392,5055,7020,60676,8038,9518	8476,8887,26224,57096,29896,1269,64283,6645,57326,9559,6838,23381,1521,5444,9183,2621,23521,6184,6707,8897,29089,942,4808,22948,25842,9885,9554,9015,80758,10014
GNF2_IGFBP1	32	3283,3294,3292,250,7077,6866,3814,2719,9506,5069,10148,1588,827,79987,25975,10761,5670,5671,3481,4320,3952,2689,5678,8521,5675,5673,56891,5672,1392,60676,8038,9518	114770,79713,80818,6615,79879,10468,10312,2175,3434,9100,83888,2650,11163,23162,26031,4625,8351,1302,84283,6604,7536,2946,9737,26130,84811,9056,8654,2582,1001,1131,3761,5005
MODULE_164	58	1293,1028,301,6590,1026,5054,7077,5764,7078,7035,5502,5569,302,306,7356,9535,10406,1992,8530,307,6317,5268,1475,866,259,1029,183,727,3698,710,721,718,3273,3053,1294,3699,6694,5345,462,2646,1469,7076,2810,5611,5176,332,6690,334,7980,10653,308,5271,9491,1472,5037,1474,1471,1476	5871,9211,2177,10215,89870,5801,11018,3842,6626,6374,1390,781,51082,5837,1345,430,1830,23080,10133,90865,5600,6835,1576,6539,6786,1310,1364,83539,51442,55814,205,9135,8987,7274,84153,11108,5638,4926,11143,1044,9892,57661,11190,80818,4520,4069,5990,57553,10766,5788,4205,6508,2634,6612,7014,23118,131450,55572
MODULE_165	71	10370,9976,1627,10962,6616,3988,4852,123,7103,2114,3310,983,6241,6117,6398,4332,3684,2219,3055,5880,6286,4689,4067,4477,1672,1048,2877,3158,51032,10521,486,4688,5121,2290,4861,10507,4353,23157,2322,5341,5657,5646,3960,55544,728,7096,919,399,3860,3627,1357,6363,5743,7941,654817,3394,597,4814,3003,4033,5210,6688,7369,931,4283,1791,9833,6690,1056,5450,5644	51760,10446,5555,64072,55166,30851,10936,922,2678,672,23300,6038,2287,10721,1593,6638,9140,56926,1577,9351,6845,57379,9829,2969,9048,3337,5739,4118,23530,22834,4212,7050,8671,3671,444,3382,11194,91137,10871,57472,9678,51574,23334,6596,1053,8529,1690,7454,56896,7494,9898,3689,10092,5693,4698,7068,8528,6500,6494,10398,8443,2534,81542,5427,7098,84897,7703,27289,9630,79888,56906
MODULE_166	45	9962,5310,2037,9118,5713,9173,725,9796,5645,2119,2006,5745,6301,9320,4927,7472,113,54879,84320,57468,8701,64397,1436,7178,10677,1793,1407,57409,51773,10062,55003,11194,80853,283489,3653,8351,90338,84649,79742,3633,23480,23381,3231,4744,9397	116369,50626,89765,2271,3344,56478,7704,1804,81027,55236,663,23660,4942,6041,8473,80223,10235,51070,26994,5817,22937,7056,3298,23201,9388,9641,353,81609,23225,81557,10904,158,2902,1269,56262,25827,79368,4701,655,3151,55212,5502,8729,8797,26017
GNF2_CCNB2	49	9055,7272,6790,9232,11004,55143,11339,9787,3014,890,7153,259266,83461,3832,983,22974,51203,9700,4171,55872,11065,4173,5984,6241,6240,701,27338,9833,79801,3148,2305,3161,7298,23397,699,26586,51053,1063,1062,332,991,29127,10592,10051,10733,5111,1164,146909,10112	3857,23646,6651,23576,5096,54209,27302,57649,10899,28982,93624,9249,1270,916,1040,2535,333,50509,2209,8318,80267,5003,7174,11236,8382,79918,1612,2688,7881,10383,1522,63901,5887,10959,10690,1628,9961,2560,4296,11261,4151,5606,79605,10963,595,2072,6139,4131,3487
MODULE_272	12	645,10606,4522,7372,8659,4524,10840,5831,226,127,4953,10797	59277,54431,10513,51297,3024,55179,3716,117248,8326,5362,1070,2556
MODULE_162	16	6567,9122,6530,10682,6538,6554,6555,6532,6565,6569,6529,6557,6564,9187,9194,6528	23087,84824,55885,27290,55553,54861,3158,29916,6320,3652,2041,8874,5148,6870,81488,3609
MODULE_163	439	2013,87,5187,4060,7450,9249,1958,5054,3316,10791,6770,54541,10752,7103,8537,4915,9098,8364,11065,22919,10500,7922,6729,10494,7324,1890,6441,5937,90993,8000,5268,2302,11012,4633,9378,197,9027,5260,5968,26576,1571,971,7429,486,50999,359,84898,55288,84647,5042,411,2885,1950,84991,7761,1762,1044,4851,55616,64864,23463,22852,11311,6853,4916,83692,7138,79090,10607,3739,3037,9371,29886,10240,5333,3761,9878,5601,3357,3662,2934,134,51060,4130,8829,8556,203,27004,6656,2262,23594,4776,79797,6910,54465,9815,51372,55287,49855,29104,56155,54535,1907,51361,3265,79016,55973,7919,9637,7728,27443,79583,9675,64091,90865,54431,257000,7633,4688,4983,8831,55754,9796,5567,1951,636,3628,8927,6004,27429,2994,1828,5027,7480,80740,9742,6812,9700,54587,7157,3006,79171,23119,4695,9973,6694,26998,1610,22977,7287,635,11247,8424,114805,9228,26470,64097,2295,115557,9980,64220,55340,23562,1937,658,11136,56301,11024,11318,2358,5801,2045,5024,3062,5031,2898,6187,6579,1811,1153,8667,1829,5675,419,7053,1357,4288,55565,9277,51297,6477,8904,79656,3241,654817,8676,25900,7369,3552,23022,81894,79671,64065,64344,22891,10628,23626,9247,2793,7093,11096,114786,6860,85397,23242,5015,92949,59272,6582,27130,9622,26580,26249,51203,25803,113622,116328,118430,54344,6610,50507,22894,2859,9381,2922,91662,55966,58499,4940,79648,57115,112755,51586,114801,55144,1030,54937,6448,57094,5646,4608,54538,51059,8654,144453,23312,8989,64783,80760,84969,29851,2239,55872,117248,27012,53637,9376,80852,29942,63036,63982,23368,114788,119710,7252,23109,55065,8852,10542,5427,93210,84465,57092,3159,339,84449,79838,64232,25939,8110,56344,56980,5076,3218,3858,27010,5471,7597,6010,55112,10636,10481,11185,84901,23040,11022,81794,9489,1418,51302,23263,27094,51168,5873,7273,3145,2555,60467,55257,161253,79899,221120,56906,84654,79983,6102,84079,10344,85478,54101,5885,51733,58505,6875,1826,10219,3788,84320,84735,113179,84249,117156,55351,55653,81792,23012,785,26005,9734,55916,54707,6295,56474,492,56993,7047,83932,23424,57630,6690,7512,26271,3767,6565,8614,23418,54361,1036,51284,5361,29881,8755,50652,259232,26220,55283,92129,26050,10143,64111,81889,55703,26297,9162,53632,55808,3061,3381,1789,55511,51285,1008,56606,29887,11173,23026,81567,79600,58538,830,57205,81285,22864,65109,8498,1747,26258,10677,2138,53904,55076,55743,1793,1286,2250,3195,115827,79962,64856,28968,57683,140809,65251,10635,3745,3196,55129,8799,5028,57152,10501,10090,117245,225689,27092,2559,5198,79784,90678	11026,8649,2719,11146,7278,5364,10460,4893,4675,4917,2823,904,6760,23438,10382,168544,7782,63027,793,84129,8728,27314,8839,2786,80864,23420,5207,604,51311,9398,5111,5317,23177,6804,29079,6632,2790,30836,5980,9699,6573,3570,6403,9244,23234,25759,23016,8366,4144,10462,5579,3949,7181,7073,9173,1525,64328,6520,23076,57509,4189,5444,55331,3507,4496,8544,9928,4168,1641,7546,9294,27327,6401,124540,29767,10147,5727,8034,997,9931,2892,5629,5154,1506,55094,22880,10285,8788,9638,51427,7110,124454,9572,7203,55636,163486,9862,4829,8737,9896,9320,7428,4616,9547,50808,1761,8671,3416,2334,396,4700,71,58485,28514,1544,6175,7155,57451,23471,54665,23286,757,8754,322,11251,51320,54433,10279,2770,2638,6421,10250,22885,54850,7086,2967,1558,56833,9538,10993,6786,7070,51117,128178,6234,10274,9847,4234,27240,54928,2593,57657,27063,2717,29974,51629,6829,4729,2849,9601,2110,3741,79801,3762,10408,5638,4215,838,1673,6514,8775,3612,1791,805,7965,84327,10449,6745,5880,1106,5450,10440,10293,338,680,23452,9496,11004,29843,55859,9512,3164,5825,8462,3437,7074,6392,11120,3689,55651,9130,1856,114625,6658,57030,9842,7504,1135,59307,29978,23640,51530,3556,94104,57486,3172,8795,9326,23294,5756,10216,4913,3750,22895,57408,6305,55102,64151,27334,4058,9168,11056,837,6586,9057,249,23435,2572,84878,8031,7247,29777,26292,722,1410,9668,3609,9159,6493,104,5368,9761,4126,23568,3952,64922,9425,6850,140458,1643,5326,3001,1386,9459,11075,10472,9252,5365,22976,6602,10964,4646,50613,8536,3675,3824,22797,51663,55239,7356,6683,7317,10458,8678,3035,27036,8318,1004,51108,7703,640,7284,1340,1759,56953,1871,26018,1657,8411,490,6935,7022,90313,10318,116988,6204,2070,1000,10254,4350,9885,7840,5768,25956,10096,366,8348,7037,51478,3192,8932,7249,3977,463,3376,9922,3032,6133,8639,2873,56261,3481,79661,25920,3188,131566,23013,90019,6955,9246,5298,6663,2267,10565,26240,10788,7389,3354,8464,1647,2307,10389,125950,3613,875,9415,2901,2995,8602,10051,2523,30820,624,53343,51439,975,51411,219,3420,7798,55567,890,116985,224,55300,22796,9557,10407,84869,9604,796,51035,10589,10161,696,9469,54788,9836,965,29968,51317,7368,896,1392,54495,51744,51564,53353,27309,23041,1033,5883,4037,26509,6132,7016,10239,2683,2029,6817,2108,716,55206,3866,1632,84309,4026,79447,6553,8428,8837,1271,3305,1676,23549,9886,51230,25926,4618,889,26257,3221,2692,3178,168507,29102,54602,713,11326
GNF2_CDC27	54	2994,2995,210,2996,2993,8991,10422,7150,212,286,27429,66008,23234,26502,51327,9086,6583,6521,5715,9562,2235,11163,3145,4140,114625,10171,54165,27102,6006,1510,55544,760,7389,6710,51218,2729,5886,3068,7504,10107,2730,9978,22934,7027,25793,2038,5606,6005,7037,645,665,6708,23039,10661	6229,11173,1113,6144,8289,23431,4430,994,57680,5525,10752,2773,8451,7454,27072,6431,170506,29999,64220,6019,2115,5450,113510,55711,9475,5631,1183,8505,9785,5990,5627,9663,8521,58524,2358,9958,1107,81892,4336,84612,3055,11186,79707,84867,2049,55885,29121,23197,1673,3131,3742,5054,10672,5824
MODULE_113	99	5320,367,2766,1381,284,5105,2596,3953,10610,1756,8618,7545,3675,6909,6317,2261,9572,10692,10633,869,10716,6710,866,5053,433,3037,333,2571,6000,1400,4133,1124,4857,1804,4974,5800,491,1949,482,2823,1742,3892,4675,6239,10223,10485,1388,2117,2543,4099,3273,1559,1489,4602,4329,3562,875,1776,2822,1137,2690,6870,3804,4978,5578,1815,3269,5995,7472,3213,5293,7369,2028,2641,3782,4184,1062,266,6532,2814,7474,3745,3294,51350,270,8858,2275,2324,8178,3172,7068,210,27098,1183,4618,2740,7074,4317,5134	10802,5641,26052,119,81889,25830,51660,1185,9871,8504,23644,29895,23621,10046,91754,8795,5526,5707,157922,114548,6602,27254,3142,7597,11180,10987,978,10452,3933,9993,9693,775,9172,25934,3849,3014,4033,51059,2687,7783,25900,29079,60496,8560,7705,1261,4940,91662,4501,1854,3150,2981,1585,6866,5655,8462,57326,23130,23321,9518,3549,5116,5291,50613,10631,84779,5307,11013,2806,64714,64689,79679,87,7508,9969,6814,5802,2558,5947,4223,3491,5126,1070,3502,2701,26268,594,7029,2986,7094,23326,11199,1652,8534,57381,170959,4778,26098,57419
MODULE_169	86	7102,6348,604,8870,2353,28951,9645,1844,7071,8408,5996,4311,4118,196,3925,3575,3689,1536,6352,4005,9235,3055,100,942,9263,79016,1380,773,6004,9636,5098,5696,8804,3676,6351,3359,3006,915,5104,1612,27032,6319,22914,3111,3560,3601,638,4502,6375,9099,175,4363,597,6003,814,57212,6518,2790,79626,1397,6651,1047,54581,10734,655,9760,57379,4603,10170,64759,55824,3728,7564,57507,4092,7295,6653,11035,79987,51379,57181,57139,5577,3762,2648,57620	4714,460,9394,10975,11018,7372,23032,221037,2230,23192,5036,22853,51744,63971,57697,57704,417,23414,8340,23,1266,10203,10346,11145,9356,978,5108,23023,650,3670,92140,54890,56934,10611,358,26471,3854,7027,10744,10912,26047,8237,9469,9607,5991,10130,7846,3887,55331,23158,6361,93664,5230,115330,2039,6597,83879,267,7511,3963,29099,5348,7637,2258,3614,5176,8569,54927,79019,4723,8847,29881,10621,10404,51271,3004,8140,574,10005,1749,6573,10382,2820,223,27072,3910
GNF2_CDC20	49	9055,7272,6790,9212,9232,11004,55143,9787,3014,890,7153,259266,83461,3832,5901,983,22974,51203,9700,4171,11065,4173,6241,6240,701,27338,9833,79801,1163,2305,3161,7298,23397,699,4288,51053,1063,332,1062,991,29127,10592,10051,10733,5347,5111,1164,146909,10112	8022,9994,54852,9513,56928,27185,30836,1452,7163,8562,11318,80852,4751,3992,6786,114904,56937,3434,51386,4881,23025,10307,1026,1949,79969,2232,3981,6286,6319,6586,11082,1181,7259,10015,51056,4899,5476,3716,2220,23198,3953,5187,51082,5717,23151,97,81875,3976,34
GCM_NCAM1	108	57679,8945,23543,26122,66008,26097,9939,10424,27342,58155,11143,8853,2309,26039,23522,11163,5901,57722,3800,4204,10363,56907,219287,4684,9043,112936,7763,1182,2066,65062,84707,9910,143686,10391,9859,51335,122830,950,26273,23122,7750,4092,10605,10658,7003,65055,9847,10477,5253,10238,9988,56965,65998,7637,9745,51340,9891,9568,83759,26057,10869,60682,11188,253959,1911,81566,55705,7328,57498,57542,81493,7334,23095,22843,10527,4664,55832,23326,6683,5178,85021,7337,23270,85457,51684,8897,4884,51439,66036,10640,5049,2181,10156,56478,2941,121665,84890,51701,4131,10299,5316,4800,2932,55884,9925,58499,4781,801	5394,3720,51194,11316,81567,676,54472,5465,23192,3040,5747,51,1594,2562,1838,204,10576,5026,57045,55179,57683,9889,4938,2901,685,10497,322,51606,3284,54940,5523,55843,1756,999,57468,79600,51534,83648,5860,3938,10762,5267,9791,6623,1244,7226,10505,10518,64754,25959,7447,49855,1892,2590,6445,10077,2139,23175,3672,3795,4214,10481,54602,6387,1361,2796,9087,23054,1369,6386,6536,6616,10198,23545,1889,51386,53344,50509,24148,7378,23460,51147,5928,10266,83943,7360,6820,6804,27097,56257,1727,7307,1455,1301,2244,7798,6530,23223,9084,2048,79745,7486,54069,919,3717,84282,1381,6817
MODULE_465	13	1848,5999,727,728,2357,222,140809,8224,5140,64225,167,2966,9031	8260,29909,27288,1514,162,2790,5961,4520,3309,57578,5520,26031,2348
MODULE_464	14	216,501,316,8854,220,218,221,8659,593,224,4329,222,7915,223	1535,1469,1880,3550,3976,1654,2995,347,3684,9958,84867,5702,10781,3169
MORF_CD8A	109	4014,8302,5817,27302,9002,6276,339,6530,364,6096,6769,23456,355,9211,26011,3354,8879,8929,6239,6258,5144,1571,219623,53340,3590,10018,5238,814,2532,8028,26115,26235,3492,51666,4108,57188,4661,9358,2048,3062,1756,10331,5892,6927,860,3713,2986,8690,9923,3673,5243,3885,3791,7373,8856,4133,1339,199731,5463,925,6564,8001,5133,5267,4161,9356,83698,3699,7075,8061,3827,2842,2841,29909,56099,7700,9378,2492,403,6444,9095,3284,23233,23187,8464,6374,79577,60412,9498,3849,3950,1295,2072,6493,5787,27291,3446,84628,1993,2709,7855,6360,1629,27334,4287,1310,23617,6833,25801	5929,1783,10773,10692,5387,9168,732,5029,90550,5919,5790,4651,1463,55340,25839,1948,117289,2893,63982,23384,1717,8857,10657,6223,1466,1289,6569,10257,84807,874,7850,6510,375,8987,84892,23310,22943,181,8425,8467,6427,9154,6490,4084,22861,3356,80205,9263,26002,4695,10610,53354,8932,5279,6875,51686,869,8767,79070,3861,832,57460,6352,5601,2268,3603,22932,64785,1891,642,3728,362,23549,658,9148,6844,89870,29118,23592,8379,6710,2281,326,7001,57149,9737,51170,7546,3785,1017,5719,2665,10574,6232,56301,23743,11201,2109,8846,10479,3376,57017,2626,3174,9807,10972,1615,59307,5579
MODULE_462	15	5740,7358,5730,241,3248,240,8644,246,2232,3295,4051,5743,4258,247,4048	23348,6418,9657,908,1318,63940,1959,7091,51103,6500,84263,6610,875,5585,6787
GCM_SUPT4H1	53	4277,10440,54738,53344,8886,6517,8214,6602,11011,2176,4355,8567,6015,7554,10076,8091,23310,10803,2914,662,1130,5595,4598,4804,5977,587,1003,6944,5875,116,5158,345,6827,2524,7781,4956,9319,6872,1479,5993,1819,3886,7409,4694,2491,2689,4899,7373,2213,6668,6391,553,2212	11189,22907,6776,84263,705,84661,582,8493,51185,9649,8501,185,10200,8722,2824,4056,64856,8942,53844,382,50618,3239,1757,57519,1264,56926,2947,6733,8842,64359,4722,9262,23171,9411,23236,7127,25876,2005,8989,9699,5345,51182,8036,6623,8547,84293,375,6633,23544,8464,6747,1139,7036
MODULE_184	25	216,2180,1892,645,1806,1666,3712,224,5095,4329,8309,219,51,36,8802,34,5096,223,1962,33,6391,6716,4594,217,35	8974,3185,56062,7319,6507,8288,1140,55177,8087,503542,9582,4311,9622,6733,4140,55174,10608,51232,6768,655,6359,84033,1200,54768,4830
GNF2_CDH11	23	11328,7837,1281,11167,813,8406,5054,1292,1291,4017,3912,5806,4016,2335,2200,26064,1290,1289,9945,1278,3915,1277,1009	661,1022,57092,5502,2527,9306,10280,51729,7881,2564,26092,22803,29121,8685,22854,5916,55738,25804,10692,4352,51284,2898,80342
MORF_MDM2	234	109,8302,5817,6276,5526,6861,364,6096,10085,491,11024,6769,5502,23547,3075,23456,355,2786,5609,5608,10274,3354,11103,8929,9223,916,6239,4620,6258,5801,5802,1571,5108,219623,10018,1394,5238,814,1232,8028,6263,26115,4920,26235,4108,1182,7691,10564,4661,2048,116,9358,22832,3062,25830,3439,1756,6927,2986,7204,9923,91977,2984,3885,1842,8048,22976,7373,8856,4133,1339,494115,79962,8711,6564,10407,22849,8001,2822,11193,3883,5267,79001,4161,83698,9356,23476,2247,10943,26576,9926,496,29909,7700,10846,5931,2766,1038,662,79840,9575,9095,3284,23187,6374,5440,9821,60412,9498,3950,10781,6493,3565,10621,8435,3567,6910,84628,55274,1993,2709,6360,7855,9252,27334,9121,1310,6833,23545,27302,9019,2897,10100,3603,6530,2150,2901,1760,6513,27303,79071,9211,6508,3892,26011,4990,53340,6792,3590,10579,3233,23085,10566,1812,57188,6489,3741,1386,5145,339479,7029,5892,221823,1388,3713,4857,1506,23457,8690,5243,672,8521,10205,9706,1361,199731,6248,5463,11281,5080,7753,9949,8538,58473,5083,5081,5205,3699,51517,8061,5578,3827,1583,2842,2841,27255,55705,10229,2492,403,55669,3227,5662,4193,2838,1508,7541,8464,8718,4660,3467,79577,2825,4862,10725,3848,3849,1295,2072,1805,5787,27291,4437,10277,23041,1629,4287,4703,10786,6568,23617,3448,8529,25801	22852,29968,785,10195,563,56,6777,259,11146,27069,8087,8724,3174,8379,6710,56980,2686,2707,2944,56667,771,170680,27231,3273,10188,353,3304,23368,2998,64844,1308,5000,1448,3146,51364,10484,10712,9688,1124,1535,3156,6005,4985,10260,1759,3336,11165,9294,9588,171023,6182,1373,57381,5930,6643,1615,6773,11018,23176,2670,2877,4807,80896,9622,5719,1811,7356,392,3420,4502,7314,5228,80724,152,8833,25894,1850,4734,25804,8879,3702,6942,54535,64852,10681,80155,3502,2889,5987,4242,10385,8148,10907,5196,3134,83706,3851,2268,26015,2355,3192,2207,2675,79132,22796,10299,64710,9592,53917,4129,10949,16,53826,23275,29952,64127,10468,1443,64601,5813,22915,6141,55756,2821,27163,1604,3712,10291,904,8450,9801,5968,7092,4017,409,6603,8898,4067,23189,7090,7139,10469,56929,5232,2309,2201,7123,79890,7050,64802,23131,57406,22913,10302,54843,81855,153222,32,51230,57110,64225,6822,22880,155,5700,2922,4049,596,1445,2495,11219,51175,6209,64359,51291,3854,6160,8439,4331,79750,10657,10965,3150,1073,55179,382,1071,966,6296,6155,5708,11199,8971,27342,5550,3739,528,8562,85021,6525,580,7469,80198,11173,54840,2487,1999,3738,3017,81889,5675,3211,8289,7124,6925,9770,23137,2891,6866,6165,5573,5442,50613,1809,23129,890,55711,5638,53371,51569,1635,23345,22895,51367
